image_names,image_labels,cluster_id
n04328186_10015.JPEG,"stopwatch, stop watch",4
n02090379_2126.JPEG,redbone,0
COCO_train2014_000000534267.jpg,"car,car,person,skateboard",1
driveway4.jpg,driveway,3
n04285008_3538.JPEG,"sports car, sport car",1
COCO_train2014_000000535871.jpg,"skateboard,skateboard,person,car,car,person",1
n04200800_20981.JPEG,"shoe shop, shoe-shop, shoe store",3
n03538406_4946.JPEG,"horse cart, horse-cart",4
n07248320_3857.JPEG,"book jacket, dust cover, dust jacket, dust wrapper",1
COCO_train2014_000000106154.jpg,giraffe,2
COCO_train2014_000000466827.jpg,"giraffe,giraffe",2
n02690373_7046.JPEG,airliner,1
n03709823_25687.JPEG,"mailbag, postbag",4
COCO_train2014_000000401699.jpg,cow,2
COCO_train2014_000000032809.jpg,"car,bus,person,person,person,person,person,person,person,person,person,person,person,person",1
n03041632_229.JPEG,"cleaver, meat cleaver, chopper",4
n04201297_3116.JPEG,shoji,3
n01667114_73.JPEG,mud turtle,2
COCO_train2014_000000385085.jpg,clock,1
n04118776_10208.JPEG,"rule, ruler",4
treehouse2.jpg,treehouse,3
chickenCoop3.jpeg,chickenCoop,3
COCO_train2014_000000502058.jpg,"sheep,sheep,person,person",1
hardwarestore3.jpg,hardwarestore,3
n02086910_4607.JPEG,papillon,0
COCO_train2014_000000382969.jpg,"person,skateboard",4
n03014705_2691.JPEG,chest,4
n03891332_5084.JPEG,parking meter,4
laundromat3.jpg,laundromat,3
n06596364_14979.JPEG,comic book,4
n07742313_20683.JPEG,Granny Smith,4
n02492660_1772.JPEG,"howler monkey, howler",2
n03871628_14439.JPEG,packet,4
n02097209_5196.JPEG,standard schnauzer,0
COCO_train2014_000000438751.jpg,"dog,truck",0
concert4.jpg,concert,1
COCO_train2014_000000561677.jpg,"bed,bed,toilet,potted plant",3
COCO_train2014_000000170485.jpg,"surfboard,person",1
COCO_train2014_000000043150.jpg,"clock,car,person,person,person,person,person,bicycle,bicycle",1
n02028035_607.JPEG,"redshank, Tringa totanus",2
COCO_train2014_000000304092.jpg,"elephant,elephant,elephant,elephant",2
childsroom4.jpg,childsroom,3
COCO_train2014_000000190177.jpg,cake,4
bakerykitchen.jpg,bakerykitchen,4
n03947888_3551.JPEG,"pirate, pirate ship",1
COCO_train2014_000000275380.jpg,"airplane,airplane,airplane,truck,car,airplane",1
COCO_train2014_000000092001.jpg,"bed,person,person,remote,remote,remote,couch",4
COCO_train2014_000000444171.jpg,"bed,person,person,teddy bear,book",4
COCO_train2014_000000026302.jpg,"person,tennis racket",1
n04023962_16686.JPEG,"punching bag, punch bag, punching ball, punchball",1
n02025239_919.JPEG,"ruddy turnstone, Arenaria interpres",2
COCO_train2014_000000557811.jpg,"sports ball,person,tennis racket",1
fireEscape7.jpg,fireEscape,1
COCO_train2014_000000575252.jpg,"motorcycle,person",1
COCO_train2014_000000023419.jpg,bird,2
n02113799_6304.JPEG,standard poodle,0
COCO_train2014_000000554759.jpg,"sandwich,fork,bowl",4
cubicle5.jpg,cubicle,3
n02966687_6157.JPEG,"carpenter's kit, tool kit",4
COCO_train2014_000000332692.jpg,bear,2
COCO_train2014_000000151049.jpg,train,1
COCO_train2014_000000030608.jpg,"dog,person,frisbee",0
n03788195_34594.JPEG,mosque,1
soccerfield4.jpg,soccerfield,1
COCO_train2014_000000009983.jpg,"dining table,person,cup,cup,knife,spoon,bowl,cell phone,wine glass",1
COCO_train2014_000000005028.jpg,"couch,laptop,oven,book,book,book,book,book,book,book,vase,vase,bowl,remote,book,book,book,book,vase,person,chair,book,book,book",3
COCO_train2014_000000139817.jpg,"kite,person",4
n10565667_5063.JPEG,scuba diver,1
n03983396_2080.JPEG,"pop bottle, soda bottle",4
n02099712_8083.JPEG,Labrador retriever,0
airportTerminal6.jpg,airportTerminal,3
grocerystore5.jpg,grocerystore,4
COCO_train2014_000000346795.jpg,"person,person,person,skis,skis,skis,skis,skis",1
n02123045_3533.JPEG,"tabby, tabby cat",0
COCO_train2014_000000149221.jpg,"bottle,bottle,person,person,person,wine glass,wine glass,cup,person,dining table",4
cave4.jpg,cave,1
hayfield7.jpg,hayfield,1
n02669723_9493.JPEG,"academic gown, academic robe, judge's robe",1
n03787032_7779.JPEG,mortarboard,1
COCO_train2014_000000246453.jpg,"cup,cup,laptop",3
tenniscourt.jpg,tenniscourt,3
n03047690_43845.JPEG,"clog, geta, patten, sabot",4
COCO_train2014_000000022166.jpg,"sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep",2
COCO_train2014_000000538470.jpg,"sports ball,person,person,person,baseball bat,baseball glove,bench,baseball glove",1
COCO_train2014_000000278555.jpg,"person,surfboard",1
COCO_train2014_000000418409.jpg,"person,laptop,handbag,apple,couch",4
lookout5.jpg,lookout,1
COCO_train2014_000000490875.jpg,"sports ball,tennis racket,tennis racket,person,person,person,person,person,person,person,person,person,clock,person,person,person,person",1
n01558993_2306.JPEG,"robin, American robin, Turdus migratorius",2
COCO_train2014_000000149546.jpg,"donut,donut,donut,donut,donut",4
n03495258_174.JPEG,harp,4
n02105641_12380.JPEG,"Old English sheepdog, bobtail",0
bedroom6.jpg,bedroom,3
n02137549_9639.JPEG,mongoose,2
COCO_train2014_000000416008.jpg,bird,2
COCO_train2014_000000416279.jpg,"boat,boat,truck,boat",1
dinosaur4.jpg,dinosaur,1
COCO_train2014_000000444346.jpg,"giraffe,giraffe",2
COCO_train2014_000000445726.jpg,"clock,clock",1
n02100735_1814.JPEG,English setter,0
bar8.jpg,bar,3
n02701002_18950.JPEG,ambulance,1
n02112706_4688.JPEG,Brabancon griffon,0
n02111129_4141.JPEG,Leonberg,0
n03028079_7455.JPEG,"church, church building",1
auto_showroom4.jpg,auto_showroom,3
n03000247_55479.JPEG,"chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour",4
COCO_train2014_000000452341.jpg,"giraffe,giraffe",2
balconyIN4.jpg,balconyIN,3
COCO_train2014_000000224759.jpg,"broccoli,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot",4
COCO_train2014_000000157700.jpg,"mouse,keyboard,laptop,tv",4
n02422106_3014.JPEG,hartebeest,2
COCO_train2014_000000289791.jpg,"dining table,person,spoon,person,person",4
COCO_train2014_000000448401.jpg,train,1
COCO_train2014_000000171374.jpg,"chair,chair,bed,cat",3
COCO_train2014_000000275335.jpg,sink,3
COCO_train2014_000000151414.jpg,"cat,couch",3
COCO_train2014_000000283678.jpg,"sports ball,person,person,person,person,person,person,person,baseball bat,baseball glove,person,person,bench,person,person,person,bench,person",1
COCO_train2014_000000194054.jpg,"toilet,sink",3
n01582220_120.JPEG,magpie,2
COCO_train2014_000000067230.jpg,"dog,frisbee",0
n01797886_26429.JPEG,"ruffed grouse, partridge, Bonasa umbellus",2
n02442845_5338.JPEG,mink,2
n02099429_5693.JPEG,curly-coated retriever,0
jewelrystore3.jpg,jewelrystore,3
n03786901_7792.JPEG,mortar,4
COCO_train2014_000000401919.jpg,"elephant,elephant,elephant,elephant",2
frontFoyer7.jpg,frontFoyer,3
COCO_train2014_000000325545.jpg,"bottle,bottle,bottle,knife,bowl,carrot,carrot,carrot,carrot,bottle,orange",4
COCO_train2014_000000007953.jpg,"sheep,person,person,person,sheep,handbag,handbag,sheep,sheep",2
COCO_train2014_000000080619.jpg,"tie,person",4
COCO_train2014_000000316583.jpg,"cell phone,cell phone,person,person,person,person,person,person,person,person,person",4
COCO_train2014_000000076476.jpg,"car,airplane",1
COCO_train2014_000000221441.jpg,"dining table,person,person,person,person,person,person,person,person,person,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,umbrella,chair,dining table,chair,dining table,handbag,handbag,person,person,bicycle,bicycle,chair,person,person",1
n02906734_22139.JPEG,broom,4
COCO_train2014_000000353270.jpg,"couch,person,person,person,remote,remote,chair",4
n03877472_14630.JPEG,"pajama, pyjama, pj's, jammies",4
n03085013_23483.JPEG,"computer keyboard, keypad",0
n02441942_409.JPEG,weasel,2
COCO_train2014_000000492037.jpg,"bear,bear",2
restaurant13.jpg,restaurant,3
COCO_train2014_000000347133.jpg,"sports ball,person,person,person,baseball glove,baseball glove,baseball glove",1
ISS3.jpg,ISS,1
n03063689_21200.JPEG,coffeepot,4
n04532106_11248.JPEG,vestment,1
COCO_train2014_000000328036.jpg,"sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep,sheep",1
forestpath10.jpg,forestpath,1
COCO_train2014_000000577817.jpg,"sports ball,person,tennis racket",1
n02389026_6893.JPEG,sorrel,0
n03929660_7201.JPEG,"pick, plectrum, plectron",4
COCO_train2014_000000203868.jpg,zebra,2
homegarden6.jpg,homegarden,3
n01985128_28908.JPEG,"crayfish, crawfish, crawdad, crawdaddy",2
COCO_train2014_000000026800.jpg,"tie,tie,tie,teddy bear,teddy bear,teddy bear,teddy bear,teddy bear,teddy bear,teddy bear,teddy bear,teddy bear,teddy bear,tie,tie",4
COCO_train2014_000000336935.jpg,"tennis racket,tennis racket,backpack,backpack,person,person,person,person,person,person,person,person,person,person,person,person,person",1
n02114548_21461.JPEG,"white wolf, Arctic wolf, Canis lupus tundrarum",2
n03954731_51515.JPEG,"plane, carpenter's plane, woodworking plane",4
n04404412_32274.JPEG,"television, television system",3
fireEscape8.jpg,fireEscape,3
n03775071_31554.JPEG,mitten,4
hedgemaze2.jpg,hedgemaze,4
n04111531_2186.JPEG,rotisserie,4
COCO_train2014_000000371353.jpg,sandwich,4
COCO_train2014_000000391615.jpg,"sandwich,fork",4
COCO_train2014_000000056118.jpg,"skateboard,person",1
n02132136_4603.JPEG,"brown bear, bruin, Ursus arctos",2
swimmingpool3.jpg,swimmingpool,3
COCO_train2014_000000018571.jpg,"tv,keyboard,laptop,cell phone",4
newsstand5.jpg,newsstand,1
n02536864_10615.JPEG,"coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch",1
n01629819_19393.JPEG,"European fire salamander, Salamandra salamandra",2
COCO_train2014_000000526968.jpg,"sports ball,person,truck",1
n04147183_25824.JPEG,schooner,1
n02319095_728.JPEG,sea urchin,2
n02672831_2255.JPEG,"accordion, piano accordion, squeeze box",1
COCO_train2014_000000212380.jpg,"tie,car,traffic light,traffic light,traffic light,person,car",4
n03017168_3695.JPEG,"chime, bell, gong",4
COCO_train2014_000000501739.jpg,"dining table,bowl,apple,apple,apple,apple,apple,orange",4
n03814906_39850.JPEG,necklace,4
n03838899_32856.JPEG,"oboe, hautboy, hautbois",4
bakerykitchen4.jpg,bakerykitchen,1
n02870880_22234.JPEG,bookcase,3
n02100583_24912.JPEG,"vizsla, Hungarian pointer",0
n04179913_3897.JPEG,sewing machine,4
COCO_train2014_000000406116.jpg,"tie,person,handbag,car,cell phone",4
n02110958_8979.JPEG,"pug, pug-dog",0
n02834397_15612.JPEG,bib,4
n04125021_157.JPEG,safe,4
COCO_train2014_000000443003.jpg,"elephant,elephant,elephant",2
COCO_train2014_000000408965.jpg,airplane,1
n01843383_8221.JPEG,toucan,2
COCO_train2014_000000291560.jpg,fire hydrant,4
COCO_train2014_000000354761.jpg,"refrigerator,potted plant,potted plant,oven",3
waterfall_outdoor4.jpg,waterfall_outdoor,1
COCO_train2014_000000319136.jpg,"bench,bench,bench,potted plant,potted plant",1
dugout1.jpg,dugout,3
COCO_train2014_000000139551.jpg,"person,tennis racket",1
n02326432_14424.JPEG,hare,2
COCO_train2014_000000568927.jpg,bird,2
diningroom5.jpg,diningroom,3
COCO_train2014_000000128167.jpg,zebra,2
playroom6.jpg,playroom,3
COCO_train2014_000000419759.jpg,"airplane,person,person,truck",1
COCO_train2014_000000237090.jpg,"zebra,zebra,zebra,zebra",2
firestation5.jpg,firestation,1
n02791124_15566.JPEG,barber chair,3
n02110958_4869.JPEG,"pug, pug-dog",0
n02981792_10684.JPEG,catamaran,1
n03673027_16241.JPEG,"liner, ocean liner",1
COCO_train2014_000000122811.jpg,"train,train",1
COCO_train2014_000000361469.jpg,"person,person,person,donut,laptop",4
COCO_train2014_000000565875.jpg,"bus,sheep,person,bear",2
greenhouse.jpg,greenhouse,3
n04275548_5641.JPEG,"spider web, spider's web",4
COCO_train2014_000000474353.jpg,"tie,person",4
COCO_train2014_000000227928.jpg,"person,surfboard",1
sushibar8.jpg,sushibar,3
fireEscape10.jpg,fireEscape,3
cabinIndoors5.jpg,cabinIndoors,3
garbagedump3.jpg,garbagedump,1
n04270147_2445.JPEG,spatula,4
n02093991_5406.JPEG,Irish terrier,0
COCO_train2014_000000116588.jpg,"potted plant,chair,chair,chair,dining table,bottle,bottle,bottle,bottle,bottle,bottle,bottle,refrigerator,bottle,cup,bowl,orange,orange,orange,microwave,bottle,orange,sink,bottle,bottle,cup,spoon,banana,chair,oven,oven,cup,cup",3
n04154565_11349.JPEG,screwdriver,4
n03899768_36177.JPEG,"patio, terrace",3
stream_outdoor9.jpg,stream_outdoor,1
n03642806_6795.JPEG,"laptop, laptop computer",4
COCO_train2014_000000407778.jpg,"train,person,person,person,traffic light,person",1
COCO_train2014_000000180639.jpg,"dining table,person,knife,bowl,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot,carrot,bowl,carrot,carrot,carrot,carrot,carrot",4
n04275548_4656.JPEG,"spider web, spider's web",4
n04254680_5488.JPEG,soccer ball,1
COCO_train2014_000000405730.jpg,"bird,boat",2
n04392985_14385.JPEG,tape player,4
n02423022_6896.JPEG,gazelle,2
parkinggarage4.jpg,parkinggarage,3
n02113186_8621.JPEG,"Cardigan, Cardigan Welsh corgi",0
cornfield2.jpg,cornfield,1
theater3.jpg,theater,1
n07693725_535.JPEG,"bagel, beigel",4
n03942813_5685.JPEG,ping-pong ball,1
COCO_train2014_000000204422.jpg,"person,person,person,person,skis,snowboard,snowboard,person,person,snowboard",1
n02895154_35255.JPEG,"breastplate, aegis, egis",4
n02108422_4646.JPEG,bull mastiff,0
COCO_train2014_000000521416.jpg,"couch,person,remote,clock",4
COCO_train2014_000000389103.jpg,airplane,1
COCO_train2014_000000135094.jpg,"horse,person,horse",1
drymountains6.jpg,drymountains,1
COCO_train2014_000000475952.jpg,"potted plant,chair,person,backpack,cup,laptop",4
mallindoor8.jpg,mallindoor,3
n04493381_8695.JPEG,"tub, vat",3
n04243546_28394.JPEG,"slot, one-armed bandit",4
office2.jpg,office,3
COCO_train2014_000000461208.jpg,"person,person,bench,person,person,person,car,bench,person,person,person,handbag",1
COCO_train2014_000000210751.jpg,"potted plant,potted plant,potted plant,couch,person,person,cup,donut,donut,book,book,book,book,book,book,book,book,book,book,book,book,book,book",4
balconyIN.jpg,balconyIN,3
COCO_train2014_000000393738.jpg,"person,snowboard",1
n07836838_15031.JPEG,"chocolate sauce, chocolate syrup",4
COCO_train2014_000000077851.jpg,"chair,chair,person,person,person,person,laptop,person,person,backpack,cell phone,person,person,person,person,chair,chair,tv,tv,person,person",1
n03992509_2567.JPEG,potter's wheel,1
COCO_train2014_000000323936.jpg,bird,2
COCO_train2014_000000270325.jpg,"train,traffic light,traffic light,traffic light",1
COCO_train2014_000000289654.jpg,"toilet,sink",3
n02790996_3767.JPEG,barbell,4
n04366367_7379.JPEG,suspension bridge,1
COCO_train2014_000000550221.jpg,"airplane,person,person,person,suitcase",1
COCO_train2014_000000215162.jpg,"clock,clock",1
COCO_train2014_000000142958.jpg,"cup,bed,laptop,chair",3
COCO_train2014_000000438154.jpg,"cow,person",2
COCO_train2014_000000570543.jpg,"person,boat,boat,person,person",1
recordingstudio2.jpg,recordingstudio,3
n01873310_15823.JPEG,"platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus",2
COCO_train2014_000000451976.jpg,"dog,bird,bird,bird",0
n04266014_8936.JPEG,space shuttle,1
churchInside2.jpg,churchInside,1
n04404412_6.JPEG,"television, television system",4
COCO_train2014_000000321011.jpg,"bottle,person,skateboard,skateboard,backpack,skateboard,person,backpack,backpack,backpack",1
COCO_train2014_000000295007.jpg,"bus,person,person,person,person",1
COCO_train2014_000000465412.jpg,"sports ball,person,tennis racket",1
COCO_train2014_000000546140.jpg,airplane,1
COCO_train2014_000000229456.jpg,"zebra,zebra",2
COCO_train2014_000000152273.jpg,"cell phone,cell phone,cup,cell phone,cell phone,dining table",4
n02169497_8053.JPEG,"leaf beetle, chrysomelid",2
COCO_train2014_000000191740.jpg,"spoon,carrot,carrot,carrot,carrot,bowl,carrot,carrot,carrot,dining table,carrot",4
COCO_train2014_000000424979.jpg,"sandwich,sandwich,bicycle,person,cup,cup,carrot,car,dining table,person,bicycle,car,sandwich",4
n02808440_7837.JPEG,"bathtub, bathing tub, bath, tub",3
COCO_train2014_000000028116.jpg,"dog,horse,horse,person,person",1
COCO_train2014_000000481157.jpg,"tv,person,mouse,keyboard,keyboard",4
carwash3.jpg,carwash,3
n03045698_3644.JPEG,cloak,4
van_interior2.jpg,van_interior,3
COCO_train2014_000000560489.jpg,"potted plant,potted plant,knife,knife,knife,knife,knife,sink,knife",3
n03759954_21427.JPEG,"microphone, mike",1
sushibar5.jpg,sushibar,3
exerciseequipment4.jpg,exerciseequipment,3
n02114712_16224.JPEG,"red wolf, maned wolf, Canis rufus, Canis niger",2
runway4.jpg,runway,1
COCO_train2014_000000143245.jpg,"elephant,elephant",2
n04131690_3365.JPEG,"saltshaker, salt shaker",4
n02100236_6089.JPEG,German short-haired pointer,0
stripmall.jpg,stripmall,3
n02777292_5132.JPEG,"balance beam, beam",1
n04462240_18783.JPEG,toyshop,4
n02342885_2292.JPEG,hamster,4
conference3.jpg,conference,3
n02037110_227.JPEG,"oystercatcher, oyster catcher",2
island1.jpg,island,1
COCO_train2014_000000475236.jpg,"donut,donut,donut",4
farmersmarket2.jpeg,farmersmarket,4
COCO_train2014_000000037779.jpg,"car,motorcycle,motorcycle,motorcycle,motorcycle,person,person,person",1
n07715103_12793.JPEG,cauliflower,4
constructionSite1.jpg,constructionSite,1
staircase.jpg,staircase,3
playground7.jpg,playground,3
COCO_train2014_000000024193.jpg,train,1
canyon3.jpg,canyon,1
n01910747_3616.JPEG,jellyfish,2
glaciers_outdoor6.jpg,glaciers_outdoor,1
COCO_train2014_000000245895.jpg,"person,person,baseball glove,baseball glove,baseball glove,person,person",1
COCO_train2014_000000429887.jpg,"clock,clock",1
bistrooutdoor2.jpg,bistrooutdoor,1
cemetery.jpg,cemetery,1
n02814860_25582.JPEG,"beacon, lighthouse, beacon light, pharos",1
pavilion.jpg,pavilion,3
COCO_train2014_000000093816.jpg,"dog,tie",0
COCO_train2014_000000077870.jpg,"cat,laptop,keyboard,mouse",0
n03895866_45745.JPEG,"passenger car, coach, carriage",1
COCO_train2014_000000264316.jpg,"clock,clock",1
homeoffice8.jpg,homeoffice,3
n03372029_44960.JPEG,"flute, transverse flute",1
cornfield4.jpg,cornfield,4
COCO_train2014_000000035972.jpg,"car,car,car,fire hydrant,car,car",4
n04350905_33775.JPEG,"suit, suit of clothes",4
n04462240_14345.JPEG,toyshop,1
n03187595_5162.JPEG,"dial telephone, dial phone",4
COCO_train2014_000000036589.jpg,"teddy bear,bed,person",4
n02892201_16519.JPEG,"brass, memorial tablet, plaque",1
n03314780_13418.JPEG,face powder,4
COCO_train2014_000000262690.jpg,clock,1
childsroom3.jpg,childsroom,3
drycleaners3.jpg,drycleaners,3
n02071294_21700.JPEG,"killer whale, killer, orca, grampus, sea wolf, Orcinus orca",2
n02454379_9129.JPEG,armadillo,2
n01601694_10357.JPEG,"water ouzel, dipper",2
n02097209_288.JPEG,standard schnauzer,0
COCO_train2014_000000024287.jpg,"giraffe,giraffe",2
n01514859_8220.JPEG,hen,2
dollhouse4.jpg,dollhouse,3
COCO_train2014_000000207717.jpg,"tie,tie,tie,clock,chair,chair,person,person,person,book,book,chair,chair",1
COCO_train2014_000000159453.jpg,"cat,couch,laptop,book",0
bridalboutique2.jpg,bridalboutique,3
COCO_train2014_000000223718.jpg,"sports ball,person,person,person,person,baseball bat,person,baseball glove,baseball glove,person,baseball glove,baseball glove",1
